p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,group
1.8167825271974887e-13,0.42692189090787874,0.501,0.411,3.869565104677931e-9,6,RRAS,all
1.9266249388926564e-13,0.29865088113610344,0.715,0.637,4.103518457347469e-9,6,NREP,all
2.027383419703804e-13,0.5109069432299415,0.372,0.286,4.318123945627132e-9,6,GNAI1,all
2.1805282434763057e-13,0.7952457430660465,0.219,0.145,4.644307105780184e-9,6,NUMA1,all
2.378141161333456e-13,0.39231501315748557,0.531,0.449,5.065202859524127e-9,6,FKBP7,all
3.022507216494143e-13,0.45468043636323424,0.457,0.378,6.437638120410876e-9,6,ASAH1,all
3.102982380082765e-13,0.7741994266102439,0.333,0.248,6.60904217133828e-9,6,ADIRF,all
3.316252452761022e-13,0.5570084548836154,0.337,0.25,7.063286099135701e-9,6,GNS,all
3.894009461573617e-13,0.8178622761556658,0.175,0.108,8.293850752205647e-9,6,CYB5D2,all
3.930728143296551e-13,0.9090965113915725,0.157,0.094,8.372057872407325e-9,6,HTRA3,all
3.9950878998267395e-13,0.8623170429027787,0.156,0.093,8.509137717840972e-9,6,JUP,all
4.001832493662806e-13,0.3787828949166505,0.537,0.456,8.523503028252411e-9,6,ACADVL,all
4.2733891072761514e-13,0.26067889448126924,0.686,0.609,9.101891459587475e-9,6,UBXN4,all
4.435568615492657e-13,1.0988348112679738,0.206,0.134,9.44731759413781e-9,6,EDN1,all
5.684966463005312e-13,0.40576281174486467,0.581,0.508,1.2108410069555014e-8,6,NRP2,all
6.055857068897824e-13,1.0980264671312927,0.181,0.114,1.2898369971045475e-8,6,DKK2,all
6.471974805267995e-13,1.4129812174964815,0.284,0.209,1.3784659137740302e-8,6,CXCL8,all
6.921306174090669e-13,0.4216973655753059,0.51,0.435,1.4741690020195715e-8,6,TGFB1,all
7.075784243111948e-13,0.4526070579785979,0.354,0.267,1.507071285940414e-8,6,PRCP,all
7.243580926757009e-13,0.8865058349724482,0.157,0.094,1.5428103015899752e-8,6,CREG1,all
7.413560237907077e-13,0.9971288617800744,0.141,0.081,1.5790141950718283e-8,6,HOOK2,all
7.484024862155308e-13,0.4922418760042421,0.38,0.296,1.594022455390459e-8,6,SIGIRR,all
8.106058054465736e-13,1.0780109505844089,0.101,0.052,1.726509305020657e-8,6,PROS1,all
8.230932479998535e-13,0.8086791544627665,0.191,0.122,1.7531063089148878e-8,6,BBC3,all
8.290422781475854e-13,0.7050023268148178,0.239,0.164,1.765777148226542e-8,6,DNASE2,all
9.228635088541332e-13,0.3210844113234219,0.623,0.543,1.9656069875084183e-8,6,MTIF3,all
9.380716307962726e-13,0.5822274496909579,0.302,0.221,1.997998766432981e-8,6,RB1CC1,all
1.0785551453713653e-12,0.5572451145725483,0.31,0.227,2.297214604126471e-8,6,TMEM243,all
1.3184899333061559e-12,0.6190945804938921,0.242,0.165,2.8082517089487812e-8,6,MKNK2,all
1.3547409443187698e-12,0.7269969688182123,0.192,0.123,2.8854627373045476e-8,6,TOM1,all
1.565507550226318e-12,0.3041515265062303,0.625,0.555,3.334374531227035e-8,6,GSTK1,all
1.5676319951829377e-12,0.38201041267785224,0.513,0.437,3.338899386540139e-8,6,CLEC11A,all
1.623377680528561e-12,0.7242868561643809,0.208,0.138,3.457632121757782e-8,6,TSPYL2,all
2.1223124897149755e-12,0.5294775047595057,0.383,0.306,4.520313371843926e-8,6,SAT2,all
2.1298485867806003e-12,0.6476735076830069,0.17,0.104,4.5363645049840005e-8,6,ENDOV,all
2.274294226856799e-12,0.2788724998724272,0.699,0.626,4.844019273782297e-8,6,ANXA11,all
2.382245732363333e-12,0.2850231417669009,0.623,0.551,5.073945185360663e-8,6,TMEM263,all
2.503813509284997e-12,0.48688592539771913,0.469,0.393,5.332872393426115e-8,6,GLMP,all
2.6773143416959396e-12,0.3656859551158044,0.614,0.546,5.702411816378182e-8,6,WASHC3,all
2.875617152063671e-12,1.1251269579454095,0.116,0.064,6.124776972180412e-8,6,CTSK,all
3.009075277045951e-12,0.5375539910184232,0.334,0.253,6.40902943258017e-8,6,PIM1,all
3.111063687907144e-12,0.30857018602856634,0.572,0.49,6.626254548873426e-8,6,PGRMC2,all
3.2127614182167278e-12,0.38522763618557193,0.445,0.359,6.842860544659809e-8,6,PCYOX1,all
3.436314951252655e-12,0.6620898679214782,0.267,0.19,7.31900721467303e-8,6,CXXC5,all
4.34590541974013e-12,0.49063178177556666,0.394,0.308,9.256343953504503e-8,6,IFT43,all
4.636198410653699e-12,0.26849364622224653,0.686,0.624,9.874638994851314e-8,6,SEC31A,all
5.041878880546796e-12,0.5416187558304595,0.292,0.216,1.0738697827676621e-7,6,PLEKHA5,all
5.659162825461027e-12,0.5225404695840625,0.275,0.199,1.2053450901949442e-7,6,CUX1,all
6.322545919701014e-12,0.7689298323507394,0.212,0.142,1.346639055437119e-7,6,ST3GAL1,all
7.640630523097478e-12,0.2902447545969013,0.626,0.545,1.627377895114532e-7,6,TIMP2,all
7.671940937010765e-12,0.5334431214456963,0.273,0.194,1.6340467001739228e-7,6,IRF2BP2,all
7.766457763974116e-12,0.29609510968368813,0.8,0.749,1.654177839148847e-7,6,PHLDA1,all
8.145457864040175e-12,0.6215690906022788,0.261,0.185,1.734901070461917e-7,6,MIR22HG,all
8.319793169049826e-12,0.40830561600779547,0.392,0.306,1.7720327470759226e-7,6,NCSTN,all
8.608445192336625e-12,0.4540455794542006,0.436,0.361,1.8335127415157776e-7,6,TP53I3,all
8.739063032498605e-12,0.3960954892135303,0.399,0.316,1.861333035291878e-7,6,PIGT,all
8.94195666902722e-12,0.2627969353505973,0.675,0.632,1.9045473509361073e-7,6,SDF4,all
9.07535432102191e-12,0.7166500839460948,0.194,0.128,1.9329597168344565e-7,6,MAP1LC3A,all
9.489713776597985e-12,0.9667716121118608,0.12,0.067,2.021214137277605e-7,6,TNFRSF19,all
9.615079405417183e-12,0.49005587594102523,0.414,0.339,2.0479157625598058e-7,6,TRPT1,all
1.0056287867516236e-11,0.27211946343373533,0.666,0.607,2.141888752902283e-7,6,TMED3,all
1.0660780273090697e-11,0.3512893860999015,0.55,0.473,2.2706395903655875e-7,6,ZFAND5,all
1.079743576050428e-11,0.36366657979769523,0.434,0.358,2.2997458426298067e-7,6,ANTXR2,all
1.1524931131836622e-11,0.28188117599258594,0.601,0.521,2.454695081769882e-7,6,TMEM179B,all
1.2162686407611719e-11,0.4901242298867068,0.427,0.351,2.59053057795722e-7,6,SYF2,all
1.2431269390120628e-11,0.40646726975829417,0.413,0.331,2.647736067401793e-7,6,EXT2,all
1.2718092953861948e-11,0.3711368703741632,0.543,0.47,2.7088266182430564e-7,6,CTSZ,all
1.2784924699043758e-11,0.43204696373279783,0.431,0.351,2.72306111164933e-7,6,FAM210B,all
1.4152303013500911e-11,0.5435956485764428,0.296,0.218,3.014299018845559e-7,6,ZNF358,all
1.4337611268760582e-11,0.45572220222105164,0.343,0.263,3.053767824133316e-7,6,HEXA,all
1.450192155052108e-11,0.9785596072741525,0.117,0.065,3.088764271045485e-7,6,LINC02482,all
1.6545742869272517e-11,0.3720703847329839,0.539,0.465,3.524077773726353e-7,6,WASF2,all
1.7348724367830068e-11,0.3995260110245619,0.463,0.381,3.695104803104126e-7,6,KLHDC3,all
1.8919964830101426e-11,0.3469718690512419,0.512,0.432,4.0297633091633025e-7,6,GLT8D1,all
2.196271969651182e-11,0.7105446777846458,0.163,0.101,4.6778396681600524e-7,6,PLBD2,all
2.9136799114436376e-11,0.2986278898962445,0.599,0.53,6.205846843383804e-7,6,LAMP2,all
2.970070057076927e-11,0.921429776948854,0.141,0.085,6.325952214568146e-7,6,ABHD4,all
3.1325008498312824e-11,0.4569293552082072,0.314,0.237,6.671913560055648e-7,6,KDM5B,all
3.2232474045162635e-11,0.6281274426103995,0.255,0.183,6.86519464687919e-7,6,ABHD14A,all
3.2305661497264826e-11,0.6142835491009269,0.271,0.199,6.880782842302435e-7,6,SMPD1,all
3.2680440615363296e-11,0.36143007939190247,0.461,0.385,6.960607046666228e-7,6,PTEN,all
3.4305779877540275e-11,0.4142928516735107,0.398,0.32,7.306788056117303e-7,6,CHPF,all
3.641164381897466e-11,0.8346513433191283,0.126,0.073,7.755316017003413e-7,6,FAM8A1,all
4.040270764155704e-11,0.684635472302483,0.236,0.167,8.605372700575234e-7,6,DUSP6,all
4.2705608358111055e-11,0.36074397233619837,0.572,0.506,9.095867524194074e-7,6,BLVRB,all
4.3375861488333414e-11,0.4304037400962175,0.373,0.294,9.238624738400134e-7,6,MAP1A,all
4.681688842768675e-11,0.261174007211057,0.704,0.637,9.971529066213002e-7,6,NENF,all
4.779045119192799e-11,0.3833956946851296,0.395,0.317,1.0178888199368742e-6,6,MGMT,all
4.9437283266627926e-11,0.6500277929178329,0.248,0.177,1.0529646962959082e-6,6,VGLL4,all
5.106752479013974e-11,0.4542426629745049,0.353,0.276,1.0876872105051863e-6,6,B9D1,all
5.167620401547345e-11,0.6695082140288688,0.26,0.189,1.100651469325569e-6,6,PLAGL1,all
5.322488693124831e-11,0.41101610708967007,0.451,0.374,1.1336368667486578e-6,6,SUMF2,all
5.439628765811166e-11,0.3714629728347194,0.479,0.402,1.1585865308301203e-6,6,IP6K2,all
5.5290302734148013e-11,0.4575865685810778,0.357,0.278,1.1776281579346186e-6,6,ANXA4,all
6.270898113852756e-11,0.33343280625404775,0.554,0.485,1.3356385892694984e-6,6,MCL1,all
6.917091268042723e-11,0.30857908156177694,0.716,0.667,1.4732712691804195e-6,6,EFEMP1,all
7.168348622137967e-11,0.988880199659381,0.151,0.095,1.5267865730291655e-6,6,GADD45G,all
7.433163055396776e-11,0.5735181622720995,0.316,0.242,1.5831893991689593e-6,6,PXK,all
8.15568965808726e-11,0.3376313807730182,0.448,0.371,1.7370803402760054e-6,6,PLOD1,all
8.18474528128674e-11,0.5785429206719559,0.236,0.167,1.7432688974612626e-6,6,PTK7,all
8.467414710236032e-11,0.44205795870804365,0.448,0.372,1.8034746591331725e-6,6,RIOK3,all
8.847838333091338e-11,0.3186616743415742,0.595,0.529,1.884501086565124e-6,6,LEPROT,all
9.194011746894105e-11,0.25555493996496054,0.672,0.606,1.9582325619709755e-6,6,APP,all
9.539599215218724e-11,0.692004226506651,0.199,0.135,2.0318392368494358e-6,6,NCAM1,all
1.0813548774662428e-10,0.5064438451741051,0.289,0.213,2.303177753515351e-6,6,TMEM42,all
1.1057220316817592e-10,0.3914506528257501,0.44,0.364,2.355077355278979e-6,6,FKBP9,all
1.282214584907597e-10,0.4613055122335994,0.325,0.248,2.7309888443946906e-6,6,UBXN6,all
1.3167484277192987e-10,0.6618033378901393,0.174,0.113,2.8045424761993343e-6,6,OBSL1,all
1.3969585189146837e-10,0.39085299012246433,0.389,0.313,2.975381949436385e-6,6,SMARCA1,all
1.4696434541293078e-10,0.7342011210065915,0.177,0.116,3.130193592950013e-6,6,RHOU,all
1.4835626295825306e-10,0.5959784384197793,0.266,0.196,3.159840044747832e-6,6,TPGS1,all
1.5220630501308955e-10,0.42334573732131575,0.374,0.299,3.2418420904737943e-6,6,LTA4H,all
1.592377834458814e-10,0.6900159505572612,0.15,0.093,3.391605549613828e-6,6,PRR16,all
1.849020115103105e-10,0.6412204529732115,0.206,0.141,3.938227943158103e-6,6,HAND2-AS1,all
1.852423102467129e-10,0.33491635782132345,0.477,0.396,3.945475965944738e-6,6,ACBD3,all
1.8525623545869648e-10,0.3935119023406295,0.38,0.302,3.945772559034776e-6,6,TSPAN6,all
1.8986273893089978e-10,0.5852100882743245,0.257,0.188,4.043886476489234e-6,6,PNPLA2,all
1.9555753016415247e-10,0.5732661485417647,0.243,0.172,4.165179834966283e-6,6,LOXL1,all
2.0470833573839904e-10,0.4298191980278636,0.426,0.354,4.360082842892161e-6,6,NRBF2,all
2.367573051700914e-10,0.5253828310308859,0.266,0.196,5.042693842817777e-6,6,SCPEP1,all
2.6337558494386437e-10,0.6221746062650741,0.248,0.181,5.609636583719367e-6,6,MAPK3,all
2.8006105333477516e-10,0.6744647957343155,0.187,0.124,5.965020374977376e-6,6,TGM2,all
2.896483078992549e-10,0.6780462033004473,0.181,0.119,6.16921930994623e-6,6,NAGLU,all
2.942238477068975e-10,0.7636842960696,0.148,0.093,6.26667373230921e-6,6,RHOD,all
3.074253736126214e-10,0.6929738941469556,0.258,0.191,6.547853032575224e-6,6,ZNF581,all
3.194999829163364e-10,0.8647273954759125,0.177,0.119,6.805030136135049e-6,6,DDIT4L,all
3.331546670356878e-10,0.9523634436352548,0.104,0.058,7.095861253193114e-6,6,AC018521.5,all
3.8011471678071783e-10,0.4662153903302124,0.334,0.262,8.09606335271251e-6,6,POLR3GL,all
4.130922694467942e-10,0.30055280438130183,0.598,0.531,8.79845224694727e-6,6,CCDC90B,all
4.1920413423953944e-10,0.48161008235366576,0.312,0.24,8.928628855167951e-6,6,CHD3,all
4.2894084194751935e-10,0.40291784287059823,0.444,0.367,9.136010992640214e-6,6,MAF1,all
4.35115113179279e-10,0.3997719104557361,0.407,0.34,9.267516795605463e-6,6,SNRPN,all
4.457414485457621e-10,0.3728265455738608,0.589,0.528,9.493847112576187e-6,6,FHL2,all
4.4586282528452006e-10,0.5812001384471959,0.225,0.159,9.496432315734992e-6,6,BMP1,all
4.730138010709507e-10,0.426708169407593,0.434,0.36,1.007472094901018e-5,6,AGTRAP,all
5.497278889733842e-10,0.5997286269880915,0.214,0.15,1.170865430724411e-5,6,TNIP1,all
5.586100402085317e-10,0.3799005923339164,0.416,0.344,1.1897835246401516e-5,6,NIPSNAP1,all
6.228678106213235e-10,0.6168365220640109,0.214,0.149,1.3266461498423569e-5,6,LZTFL1,all
6.561096907799592e-10,0.3367740378206943,0.531,0.463,1.3974480303922352e-5,6,SMDT1,all
6.687776538146852e-10,0.3726803227112556,0.498,0.43,1.424429524859898e-5,6,LDOC1,all
7.479135061757266e-10,0.49718667308653064,0.283,0.214,1.59298097680368e-5,6,OTUD5,all
8.223094994996593e-10,0.6641997271420217,0.224,0.162,1.7514370029843245e-5,6,CCS,all
8.619456428741358e-10,0.7243288551791913,0.217,0.151,1.835858024757622e-5,6,GDF15,all
